id,title_fa,Rate,Rate_cnt,Category1,Category2,Brand,Price,Seller,Is_Fake,min_price_last_month,sub_category
485686,پد پنکیک گلدن فیشر مدل 18038,84,27,برس‌ها و تجهیزات آرایشی,برس ها و تجهیزات آرایشی صورت,متفرقه,860000,امیر بیوتی,False,780000,beauty
8014182,ترشک هفت میوه فدک - 450 گرم,76,11,تنقلات خانگی,لواشک، برگه و آلوچه خانگی,فدک,790000,فروشگاه بزرگ فدک,False,0,rural goods
3932889,گردنبند طرح کریستین رونالدو مدل pk193,86,3,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,متفرقه,370000,پرینت آرت,False,0,clothe
2233954,نوار موبر نیر مدل Aloevera بسته 24 عددی,76,828,لوازم اصلاح مو,موبر,نیر,900000,نیر بیوتی,False,0,beauty
5428215,کرم ضد آفتاب رنگی ژیناژن مدل SPF 50 مناسب پوست های چرب حجم 50 میلی لیتر,80,65,مراقبت پوست,کرم ضد آفتاب,متفرقه,2445100,چیک کالا,False,1800000,beauty
5245694,کیف دوشی دخترانه طرح got7 مدل vg15,0,0,دخترانه,اکسسوری دخترانه,متفرقه,1690000,اسیستور,False,0,clothe
12406956,ست پولوشرت و شلوار ورزشی مردانه مدل فوتبال هتلی تاتنهام کد NK-8104,0,0,لباس مردانه,لباس ورزشی مردانه,متفرقه,22000000,کالاسنتر ارشیا,True,0,clothe
5903637,رنگ مو پروکسا سری Gold Mahogany شماره 6.53 حجم 60 میلی لیتر رنگ بلوند شکلاتی تیره مجموعه 2 عددی,0,0,آرایش مو,رنگ مو,پروکسا,570000,لابراتوار غروی,False,0,beauty
4377399,کتاب شهر رنگی رنگی اثر آری چانگ انتشارات پرتقال,80,1,کتاب کودک و نوجوان,,انتشارات پرتقال,839500,کتاب سالم,False,360500,book & stationary & art
12564603,کلاه ایفای نقش مدل هالوین طرح خفاش ,0,0,اسباب بازی,نقش آفرینی,متفرقه,1300000, بالن رنگی,False,0,toys and kids
11478583,شورت زنانه مدل کارتونی کد 61,0,0,لباس زنانه,لباس زیر زنانه,متفرقه,450000,کوکو پنبه,False,0,clothe
10475841,زیرپوش آستین دار مردانه مدل AZ208G-B بسته 3 عددی,0,0,لباس مردانه,لباس زیر مردانه,متفرقه,3950000,جماعت,False,0,clothe
7948223,بازی Riders Republic مخصوص PS5,100,1,بازی های کنسول خانگی,,سونی,21200000,کافه سرگرمی,False,0,toys and kids
3043145,خود تراش سیلور مدل Blaze3 مجموعه 2 عددی,76,20,لوازم اصلاح مو,تیغ و یدک اصلاح,سیلور,1170000,پینک لندشاپ,False,0,beauty
12364904,عدس ایرانی گروه بازرگانی کمالی - 1000 گرم,0,0,مواد غذایی,غلات و حبوبات ارگانیک,متفرقه,1184000,بازرگانی کمالی,False,0,rural goods
11097414,ناخن گیر مدل فانتزی گوسفند,0,0,بهداشت و زیبایی ناخن,ناخن گیر,متفرقه,750000,ماتیسا گالری,False,0,beauty
11962513,دستبند طلا 18 عیار مردانه لیردا مدل اسم جواد,0,0,زیورآلات طلا مردانه,دستبند طلا مردانه,لیردا,5268800,لیردا گلد,False,0,clothe
5929020,گردنبند نقره زنانه ترمه 1 مدل ترنم کد ma 1372,0,0,اکسسوری زنانه,زیورآلات نقره زنانه,ترمه ۱,3257500,لیردا گلد,False,0,clothe
6933082,کتاب Flask Framework Cookbook: Building Web Applications with Flask اثر Alexander Aronowitz انتشارات مؤلفین طلایی,0,0,کتاب چاپی غیر فارسی,,انتشارات مؤلفین طلایی,1370000,انتشارات طلایی,False,0,book & stationary & art
6569552,آویز گردنبند طلا 18 عیار زنانه باراد زر مدل قلب BZ206,0,0,زیورآلات طلا زنانه,آویز طلا زنانه,باراد زر,14090000,باراد زر,False,0,clothe
9785914,سوند فولی انجل مدل دوراه سایز 14 بسته 10 عددی,0,0,سوند و کتترهای ادراری,,متفرقه,2000000,هایلند طب,False,0,beauty
3665350,پازل 35 تکه طرح انیمیشن عصر یخبندان مدل NI1236 ,0,0,اسباب بازی,فکری و آموزشی,متفرقه,700000,نیلان,False,0,toys and kids
11028867,گردنبند نقره زنانه لیردا مدل اسم بیتا,0,0,اکسسوری زنانه,زیورآلات نقره زنانه,لیردا,2565000, هانا گالری,False,0,clothe
5174304,کتاب گامی در مسیر تربیت اسلامی اثر رجبعلی مظلومی نشر آفاق جلد 1,0,0,کتاب دینی,,نشر آفاق,2400000, آفاق معرفت,False,0,book & stationary & art
6781134,ساعت مچی عقربه‌ای مردانه مدل DATEJUST,0,0,اکسسوری مردانه,ساعت مردانه,متفرقه,14365000,لوکس آویز ساعت,True,0,clothe
6891406,پازل 54 تکه باب اسفنجی مدل P1267,0,0,اسباب بازی,فکری و آموزشی,متفرقه,700000,گالری دارلی,False,0,toys and kids
4778259,ساعت مچی عقربه ای زنانه نیوی فورس مدل 5001s کد 02,82,9,اکسسوری زنانه,ساعت زنانه,نیوی فورس,11399000,رهامه گالری,False,0,clothe
8762116,کتاب The Girl on the Train اثر Paula Hawkins انتشارات Riverhead Books,0,0,کتاب چاپی غیر فارسی,,متفرقه,1412300,بوکم,False,0,book & stationary & art
7353946,هودی دخترانه مدل پروانه F159 رنگ سبز,0,0,دخترانه,لباس دخترانه,متفرقه,1380000,نوین کالا,False,0,clothe
9271240,سیلیکون قالب گیری به گز مدل ساعت,100,1,ابزار نقاشی و رنگ آمیزی,ابزار و ملزومات هنرهای تجسمی,به گز,420000,فروشگاه خواجو,False,0,book & stationary & art
4913751,ست تاپ و شورت نوزادی کارانس مدل SS-3093,0,0,نوزاد,لباس نوزاد,کارانس,1060000,کارانس,False,0,clothe
8407104,صندل مردانه مدل آریا 101 کد 9752,0,0,کفش مردانه,صندل مردانه,متفرقه,8132000,پویان,False,0,clothe
10314682,ست کش و کلیپس مو دخترانه مدل شکوفه مجموعه 7 عددی,0,0,دخترانه,اکسسوری دخترانه,متفرقه,440000,کلیپس و کش مو,False,0,clothe
2575869,کتاب مراتع بهشتی اثر جان اشتاین بک انتشارات نشر آلاقلم ,76,6,کتاب شعر و ادبیات,,انتشارات آلاقلم,290000,نشر مظفر,False,0,book & stationary & art
9296198,کتاب Saeed Kouros اثر Hamid Keshmirshekan انتشارات Skira,0,0,کتاب چاپی غیر فارسی,,متفرقه,24780000,ارزین کالارسان,False,0,book & stationary & art
12428005,ساعت مچی عقربه ای زنانه مدل 2126,0,0,اکسسوری زنانه,ساعت زنانه,متفرقه,14480000,شمسین گالری,False,0,clothe
4879249,بشقاب چوبی مدل اسم کلثوم,0,0,محصولات چوبی و حصیری,خراطی,متفرقه,2420000,کاتانا,False,0,book & stationary & art
10753162,پیرسینگ گوش ناکسیگو مدل شب تاب طرح ماینکرفت کد PM7023,0,0,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,ناکسیگو,410000,سورانیک,False,0,clothe
11100805,نخ قلاب بافی مدل ابریشمی کد 104,40,1,دست بافته‌ ها، رودوزی و محصولات پارچه ای و چرمی,ملزومات بافتنی,متفرقه,385000,گل سنگ شاپ,False,0,book & stationary & art
7505184,یویو مدل چراغدار توپ فوتبال,60,3,اسباب بازی,فکری و آموزشی,متفرقه,430000,بازرگانی ارکیده,False,0,toys and kids
7571012,کوسن کودک رنس مدل SS2-10615,0,0,کوسن کودک,,متفرقه,1250000,دالاوان,False,0,toys and kids
350441,کتاب روزی تو خواهی آمدنامه‌ هایی از‌ پراگ پرویز دوائی,84,5,کتاب شعر و ادبیات,,نشر جهان کتاب,728600,کتابکالا,False,0,book & stationary & art
8473478,تی شرت آستین کوتاه دخترانه مدل میکی موس F690,80,2,دخترانه,لباس دخترانه,متفرقه,389000,نوین کالا,False,0,clothe
5881355, کاشی کارنیلا طرح نقوش تزئینی کد wkk1211,0,0,محصولات سنگی، چینی و سرامیکی,کاشی کاری,کارنیلا,290000,کارنیلا هنر,False,0,book & stationary & art
7588901,تی شرت اورسایز زنانه چیبو کد 356887,0,0,لباس زنانه,تی شرت زنانه,چیبو,8987000,تن نواز,False,0,clothe
9652749,محافظ صفحه نمایش گلس فول مدل PMF مناسب برای ساعت هوشمند سامسونگ Galaxy Watch 4 40mm R860 / R870,62,7,لوازم جانبی ساعت و مچ بند هوشمند,,متفرقه,558100,رزلیانس,False,530800,clothe
468803,فرش ماشینی سهند کد A126.Q6 طرح عروسکی,88,6,فرش,فرش ماشینی,فرش سهند,8350000,شرکت فرش سهند,False,0,book & stationary & art
2400940,تیشرت آستین بلند دخترانه طرح MOM کد F18,0,0,دخترانه,لباس دخترانه,متفرقه,389000,نوین کالا,False,0,clothe
8323710,کتاب Emotional Intelligence 2.0 اثر Travis Bradberry انتشارات TalentSmart,0,0,کتاب چاپی غیر فارسی,,متفرقه,2311500,بوکم,False,0,book & stationary & art
10909053,تاپ ورزشی زنانه مدل MDS-N-1728,0,0,لباس زنانه,لباس ورزشی زنانه,متفرقه,4200000,آریستا شاپ,False,0,clothe
6556618,تی شرت آستین بلند نوزادی کارانس مدل TLB-3086,0,0,نوزاد,لباس نوزاد,کارانس,640000,کارانس,False,0,clothe
9803412,قلم موی طراحی ناخن مدل F5,0,0,بهداشت و زیبایی ناخن,قلم موی ناخن,متفرقه,580000,ماهان واردات,False,0,beauty
1964296,سرم مو دنی وان مدل ARGAN OIL حجم 200 میلی لیتر,84,38,شامپو و مراقبت مو,سرم و اسپری مو,متفرقه,930000,ماهان ماهرو,False,0,beauty
7305550,کتاب دیوان حافظ انتشارات پیام عدالت,94,7,کتاب شعر و ادبیات,,انتشارات پیام عدالت,3500000,انتشارات پیام مهرعدالت,False,0,book & stationary & art
10385953,تی شرت آستین کوتاه پسرانه 27 مدل World Taekwondo کد MH884,0,0,پسرانه,لباس پسرانه,27,744000,آکو هنر,False,0,clothe
6010974,دفترچه یادداشت مدل to do list طرح استیکر کد 69343,0,0,دفتر و کاغذ و مقوا,دفتر,متفرقه,430000,بامبیلیپ,False,0,book & stationary & art
3893208,جامدادی رومیزی دکو مارکت مدل A444,80,2,لوازم اداری,لوازم اداری رومیزی,متفرقه,550000,دکو مارکت,False,0,book & stationary & art
10541398,ماکت ماشین هات ویلز مدل MATCH IT GO,100,1,اسباب بازی,ماشین، هواپیما و قطار,هات ویلز,3100000,گیم فکتور,False,0,toys and kids
12041245,آویز گردنبند طلا 18 عیار زنانه الن نار مدل طرح معصومه ELN31206,0,0,زیورآلات طلا زنانه,آویز طلا زنانه,الن نار,43354000,نارگلد گالری,False,0,clothe
10763190,ظرف پت مدل تاج خروسی 60 بسته 10 عددی,0,0,تجهیزات بیمارستانی,,متفرقه,698000,فوکا بوک,False,0,beauty
8889308,قمقمه مدل qs1172 گنجایش 0.5 لیتر,80,6,ورزش های هوازی و تناسب اندام,تجهیزات و لوازم بدنسازی و هوازی,متفرقه,780000,فیتنس سیتی,False,0,travel
12436769,وازلین ساج مدل بادام حجم 60 میلی لیتر مجموعه 2 عددی,0,0,مراقبت پوست,کرم مرطوب کننده و نرم کننده,ساج,440000, آنیسا,False,0,beauty
4088620,کلاه بافتنی مدل پروانه کد 0069,0,0,اکسسوری زنانه و مردانه,سرپوش زنانه و مردانه,متفرقه,1290000,فیونا شاپ,False,0,clothe
5207016,کیف پول مردانه مدل cw226,0,0,اکسسوری مردانه,کیف پول مردانه,متفرقه,3200000,نم,False,0,clothe
8682229,سوهان ناخن مندیکس مدل خرس پاندا کد 438 به همراه آینه آرایشی,0,0,بهداشت و زیبایی ناخن,مانیکور، پدیکور,متفرقه,790000,استودیو هنری ژانو,False,0,beauty
12203701,مایو دخترانه مدل NK-7543,0,0,دخترانه,لباس دخترانه,متفرقه,3500000,کالاسنتر ارشیا,False,0,clothe
10871774,بادام زمینی آستانه نچرال - 100 گرم بسته 5 عددی ,0,0,مواد غذایی,خشکبار و آجیل سنتی,متفرقه,1936000,کالاکو,False,0,rural goods
12205202,محفظه نگهداری کرم مدل 212 بسته دو عددی,80,5,برس‌ها و تجهیزات آرایشی,سایر تجهیزات زیبایی,متفرقه,214700,تافی استور,False,0,beauty
8078776,ساعت مچی عقربه ای زنانه سوییستار مدل 128,0,0,اکسسوری زنانه,ساعت زنانه,سوییستار,25000000,ساعتچی شاپ,False,0,clothe
9004855,عینک شب مدل فشن,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,8800000,عینک کاریان,True,0,clothe
5730717,ساعت مچی عقربه ای مدل m07347,0,0,اکسسوری زنانه و مردانه,ساعت زنانه و مردانه,متفرقه,6755000,سیتی نایس,True,0,clothe
5210438,تیشرت آستین کوتاه مردانه مدل اسکلت F919,0,0,لباس مردانه,تی شرت مردانه,متفرقه,489000,نوین کالا,False,0,clothe
3891061,رنگ پارچه سوداکو مدل TexTieحجم 55 میلی لیتر,0,0,ابزار نقاشی و رنگ آمیزی,انواع رنگ‌های نقاشی و سایر ملزومات,متفرقه,850000,تهران کتاب,False,0,book & stationary & art
11964629,مداد رنگی 12 رنگ مدل Bl کد 12,0,0,نوشت افزار,مداد,متفرقه,500000,نیهان سنتر,False,0,book & stationary & art
7345175,سویشرت ورزشی مردانه مدل Mt09,0,0,لباس مردانه,لباس ورزشی مردانه,متفرقه,4180000,الماس,True,0,clothe
8767005,دسته تیغ جراحی مدل SKJWQ002369 شماره 3 به همراه تیغ مجموعه 7 عددی,88,7,تجهیزات بیمارستانی,,متفرقه,920000,الوان شاپ,False,0,beauty
9183615,بشقاب چوبی مدل انوشا,0,0,محصولات چوبی و حصیری,خراطی,متفرقه,2350000,درامو,False,0,book & stationary & art
2210737,کلاه بافتنی مردانه عقاب مدل arvin209,80,34,اکسسوری مردانه,سرپوش مردانه,متفرقه,950000,بنپوش,False,0,clothe
232300,کتاب فرهنگ لغات و تعبیرات با شرح اعلام و مشکلات دیوان خاقانی اثر ضیاء الدین سجادی,100,3,کتاب شعر و ادبیات,,انتشارات زوار,2850000,کوچه کتاب استور,False,0,book & stationary & art
6243652,کتاب Pulmonary Complications of HIV اثر جمعی از نویسندگان انتشارات مؤلفین طلایی,0,0,کتاب چاپی غیر فارسی,,انتشارات مؤلفین طلایی,3190000,انتشارات طلایی,False,0,book & stationary & art
7231768,هودی پسرانه مدل W95 رنگ قرمز,0,0,پسرانه,لباس پسرانه,متفرقه,1380000,نوین کالا,True,0,clothe
2325543,گردنبند زنانه دایموند طرح گل رز,0,0,اکسسوری زنانه,زیورآلات زنانه,متفرقه,1665000,دلربا,False,0,clothe
11290457,لاک ناخن شاماش شماره 2301,0,0,بهداشت و زیبایی ناخن,لاک ناخن,متفرقه,890000,پخش و بازرگانی وحید,False,0,beauty
12050656,محافظ صفحه نمایش اکسسوری سیتی مدل PMMA مناسب برای ساعت هوشمند شیائومی Mibro Color ,0,0,لوازم جانبی ساعت و مچ بند هوشمند,,متفرقه,520000,شهراکسسوری,False,0,clothe
5234818,انگشتر ترمه ۱ مدل ستاره RH423,0,0,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,ترمه ۱,600000,گالری آسکه,False,0,clothe
12170098,کتاب Jurassic Park and Philosophy اثر Nicolas Michaud and Jessica Watkins انتشارات Open Court,0,0,کتاب چاپی غیر فارسی,,متفرقه,2160000,بوکم,False,0,book & stationary & art
8891537,عینک آفتابی جنتل مانستر مدل 10037644,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,جنتل مانستر,23200000,عینک پرسیس,False,0,clothe
4582851,تی شرت پسرانه مدل هدفون W6,66,14,پسرانه,لباس پسرانه,متفرقه,389000,نوین کالا,False,0,clothe
4446432,صابون ضد باکتری دتول مدل RE ENERGIZE وزن 100 گرم بسته 2 عددی,80,4,بهداشت و مراقبت بدن,صابون ضد باکتری,دتول,1200000,فرآراد,False,0,beauty
12510638,ساعت مچی عقربه‌ای مردانه کاور مدل CO 200  ..03,0,0,اکسسوری مردانه,ساعت مردانه,کاور,199900000,شاپ کو,False,0,clothe
2993271,گیره مو دخترانه کد F0016,0,0,دخترانه,اکسسوری دخترانه,متفرقه,200000,فارمیکا شاپ,False,0,clothe
12156385,کتاب A Poetics of Homecoming اثر Brendan ODonoghue انتشارات Cambridge Scholars Publishing,0,0,کتاب چاپی غیر فارسی,,متفرقه,2200000,بوکم,False,0,book & stationary & art
12645398,تی شرت آستین کوتاه زنانه 27 مدل Sennheiser کد MH1555,0,0,لباس زنانه,تی شرت زنانه,27,1800000,آکو هنر,False,0,clothe
12129183,تبر سفری  ریونجر مدل 066,90,2,لوازم کمپینگ,تجهیزات کمپینگ,متفرقه,2900000, تایسیز,False,0,travel
9063840,پیراهن زنانه مدل 9852,0,0,لباس زنانه,پیراهن و لباس مجلسی زنانه,متفرقه,5871000,پرستیژ کالا,False,0,clothe
11473075,چمدان کودک مدل C01073,0,0,چمدان کودک,,متفرقه,34500000,فروشگاه گل آذین,False,0,toys and kids
12286535,دفتر برنامه ریزی طرح ماشینها مک کویین 100 هفته ای کد17,0,0,دفتر و کاغذ و مقوا,دفتر,متفرقه,738000,چاپ فانتزی,False,0,book & stationary & art
8045836,شلوار زنانه مالدینی مدل P-104,82,51,لباس زنانه,لباس خواب و راحتی زنانه,مالدینی,3900000,سام خرید ,False,0,clothe
8094573,ساعت مچی عقربه‌ای مردانه امپاور مدل 7787,0,0,اکسسوری مردانه,ساعت مردانه,امپاور,5500000,فروشگاه فخر,False,0,clothe
10861491,عینک آفتابی مدل 2115,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,12510000,عینک نور چشم,True,0,clothe
8678224,کفش راحتی زنانه کروماکی مدل kms664,92,18,کفش زنانه,کفش ورزشی زنانه,کروماکی,6700000,چرم کروماکی,False,0,clothe
7150033,سویشرت مردانه مدل 121,82,11,لباس مردانه,هودی مردانه,متفرقه,799000,زامیاد,False,0,clothe
10234767,ماگ سفری مدل تعطیلات گنجایش 0.5 لیتر,76,4,لوازم کمپینگ,تجهیزات کمپینگ,متفرقه,3150000,یونی هوم,False,0,travel
6759159,لباس خواب زنانه مدل 094,0,0,لباس زنانه,لباس خواب و راحتی زنانه,متفرقه,1500000,هیلان شاپ,False,0,clothe
2877880,ست سبد وسایل کودک کد ۰۰۲ مجموعه سه عددی,74,3,تزئینات اتاق کودک,,متفرقه,2390000,دستبافت های خاله لیلا,False,0,toys and kids
9869550,ساعت مچی عقربه ای زنانه گس مدل 12080L1,0,0,اکسسوری زنانه,ساعت زنانه,گس,24250000,گس,False,0,clothe
4827646,ست تی شرت و شلوار نوزادی باولی مدل خرس و قایق کد 2,86,3,نوزاد,لباس نوزاد,باولی,1919000,نیروان,False,0,clothe
7523940,بالم لب سودا مدل BYO مجموعه 3 عددی,0,0,آرایش لب,نرم کننده و بالم لب,سودا,960000,بنی,False,0,beauty
11341443,دستبند ناکسیگو مدل عرشیا کد BZ8007,0,0,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,ناکسیگو,520000,سورانیک,False,0,clothe
860379,دستبند زنانه مدل swrskipurple1,68,111,اکسسوری زنانه,زیورآلات زنانه,متفرقه,180000,گالری گارنت,False,0,clothe
12432329,گلیم دستبافت یک و نیم متری مدل سفره کردی کد 4020407,0,0,قالی و قالیچه,گلیم سنتی,متفرقه,27000000,گره کارپت,False,0,rural goods
10692448,سایه چشم مک فیکس شماره A62,0,0,آرایش چشم,سایه چشم,مک فیکس,1095400,همسو کالا,False,0,beauty
8804674,کتاب مبانی شیمی معدنی اثر دکتر حسین آقابزرگ و دکتر حمیدرضا آقابزرگ انتشارات جهاد دانشگاهی جلد 1,0,0,کتاب درسی، کمک‌درسی و آزمون,,انتشارات جهاد دانشگاهی,2000000,کتاب فروشی مولانا,False,0,book & stationary & art
4392170,ساعت مچی عقربه‌ای مردانه نیوی فورس مدل 9170 BR,90,7,اکسسوری مردانه,ساعت مردانه,نیوی فورس,13500000,رهامه گالری,False,0,clothe
10664634,پازل 104 تکه مدبرتر مدل هدیه تولد دختر کفشدوزکی طرح اسم سروناز,0,0,اسباب بازی,فکری و آموزشی,متفرقه,980000,مد برتر ایرانی,False,0,toys and kids
8278300,تاپ زنانه اسمارا مدل T1010,0,0,لباس زنانه,تاپ و نیم تنه زنانه,اسمارا,2850000,عسلک,False,0,clothe
5748220,شال زنانه مدل آدری هپبورن,0,0,اکسسوری زنانه,شال و روسری زنانه,متفرقه,1550000,پیلاپیلا,False,0,clothe
9756552,سوتین زنانه مدل ابری گیپوری,40,1,لباس زنانه,لباس زیر زنانه,متفرقه,1830000,لناسنتر,False,0,clothe
5037401,گردنبند طلا 18 عیار زنانه کرابو طرح سپهر مدل Kr7498,100,1,زیورآلات طلا زنانه,گردنبند طلا زنانه,کرابو,59965200,کرابو,False,0,clothe
8161767,کیف پول زنانه مدل BG-067,0,0,اکسسوری زنانه,کیف پول و کیف لوازم آرایش زنانه,متفرقه,1251000,مهیاس بوتیک,False,0,clothe
10604652,مداد نوکی 0.5 میلی متری پیکاسو مدل daisy,0,0,نوشت افزار,مداد نوکی و نوک,پیکاسو,549000,تامین کالای نو,False,0,book & stationary & art
4518698,کفش تمرین مردانه لاگوست کد 2051,0,0,کفش مردانه,کفش ورزشی مردانه,لاگوست,59500000,هدیک بوتیک,False,0,clothe
8036440,تمبر یادگاری مدل جهان کد 01 مجموعه 4 عددی,0,0,لوازم اداری,تمبر,متفرقه,750000,فیلاتلیک شیراز,False,0,book & stationary & art
9447279,کفش مخصوص دویدن مردانه سارزی مدل Hira_22,78,74,کفش مردانه,کفش ورزشی مردانه,سارزی,3400000,آرتامیکس,False,2390000,clothe
5938634,تابلو کاشی مدل پنجره ای طرح فرهاد,0,0,محصولات سنگی، چینی و سرامیکی,کاشی کاری,متفرقه,360000,مبین ایده,False,0,book & stationary & art
3539923,گردنبند نقره زنانه آی جواهر مدل غنچه کد N709,0,0,اکسسوری زنانه,زیورآلات نقره زنانه,آی جواهر,962000,گالری الماس ایرانیان,False,0,clothe
4899899,تی شرت پسرانه کارانس طرح مینیون مدل BTLM-5192,0,0,پسرانه,لباس پسرانه,کارانس,860000,کارانس,False,0,clothe
12248389,هودی مردانه مدل ژاپنی اژدها کد anm081,0,0,لباس مردانه,هودی مردانه,متفرقه,6151200,چاپ اچ دی,False,0,clothe
6602417,مهره دستبند مدل چوبی کد M8-001 بسته 100 عددی,86,3,اکسسوری زنانه و مردانه,ملزومات زیورآلات,متفرقه,310000,گالری گارنت,False,0,clothe
11764414,کرم مرطوب کننده لفو مدل انار و شاتوت حجم 275 میلی لیتر,0,0,مراقبت پوست,کرم مرطوب کننده و نرم کننده,لفو,799900,توشنا شاپ,False,0,beauty
12467441,ست ساعت مچی عقربه ای زنانه و مردانه الگانس مدل WS-74,0,0,اکسسوری زنانه و مردانه,ساعت زنانه و مردانه,الگانس,45000000,سیتی سنتر,False,0,clothe
4190167,کرم ضد آفتاب بایومارین مدل AQUA SUN حجم 50 میلی لیتر,82,63,مراقبت پوست,کرم ضد آفتاب,بایومارین,2506400,اودینه,False,0,beauty
11612308,فیگور مدل طاووس,0,0,اسباب بازی,جغجغه، عروسک و مدل,متفرقه,2800000,تامین کالای ملودی,False,0,toys and kids
6505713,کرم مرطوب کننده هیدرودرم مدل Satin وزن 150 گرم ,88,102,مراقبت پوست,کرم مرطوب کننده و نرم کننده,هیدرودرم,800000,جامبو,False,0,beauty
6366099,دفتر مشق 100 برگ اسپادانا طرح ونیز کد Vz100,80,1,دفتر و کاغذ و مقوا,دفتر,متفرقه,440000,رسا کالا,False,0,book & stationary & art
1848943,کتاب زیباشناسی و نقاشی اثر جیسون گیگر انتشارات نقش جهان,70,2,کتاب شعر و ادبیات,,انتشارات نقش جهان,600000,کتاب سالم,False,0,book & stationary & art
6202686,ساعت مچی عقربه ای زنانه پیر لنیر مدل 097M968,0,0,اکسسوری زنانه,ساعت زنانه,پیر لنیر,111600000,شاپ کو,False,0,clothe
11000220,کیف پول مردانه مدل cw418,0,0,اکسسوری مردانه,کیف پول مردانه,متفرقه,3200000,نم,False,0,clothe
3358296,رول ضد تعریق مردانه مای مدل Mount Vein حجم 50 میلی لیتر,80,3296,ضد تعریق,رول ضد تعریق,مای,470000,رامش کالا,False,416000,beauty
7610059,تی شرت آستین کوتاه بچگانه به رسم مدل سونیک کد 1132,100,1,مد و پوشاک دخترانه و پسرانه,لباس دخترانه و پسرانه,به رسم,858500,یورپرینت,False,0,clothe
9661984,نخ و نقشه تابلوفرش مدل 22250,0,0,لوازم جانبی فرش و ابزار فرش,ملزومات فرش,متفرقه,33960000,نقش گسترعرشیان,False,0,book & stationary & art
4185784,کتاب رهبر حرفه ای اثر کریستینا آزبورن نشر آریانا قلم,0,0,کتاب علوم اجتماعی,,انتشارات آریانا قلم,930600,کتابکالا,False,0,book & stationary & art
7451260,جاکلیدی مدل پونی بسته 3 عددی,0,0,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,متفرقه,620000,لوازم جانبی و تحریر باباشی,False,0,clothe
11387290,قهوه فوری ناب ساقه - 100گرم,80,1,مواد غذایی,نوشیدنی‌های ارگانیک,متفرقه,1050000,نابینه,False,0,rural goods
3258767,لوسیون سفت کننده و ضد چروک بهبود درمان داریا نیک مدل Lumbricus terrestris حجم 30 میلی لیتر,76,6,مراقبت پوست,کرم ضد چروک,بهبود درمان داریا نیک,1500000,فروشگاه آریا نیک,False,0,beauty
8371865,شورت زنانه مدل گربه کد 1401,0,0,لباس زنانه,لباس زیر زنانه,متفرقه,800000,مرکز پخش مدلینگ,False,0,clothe
1474132,ساق دست مردانه مدل B5,66,52,لباس مردانه,ساق مردانه,متفرقه,335000,بازرگانی اسپینو,False,0,clothe
12278971,ظروف سفری سی تو سامیت مدل X-Set 3-Piece کد F2023 مجموعه 3 عددی,0,0,لوازم کمپینگ,اجاق و ظرف سفری,سی تو سامیت,19000000,استار کمپ,False,21250000,travel
11907235,آینه جیبی خندالو طرح شکوفه مدل تاشو کد 5446 ,0,0,برس‌ها و تجهیزات آرایشی,برس ها و تجهیزات آرایشی صورت,خندالو,1190000,خندالو,False,0,beauty
7415169,ساعت مچی عقربه‌ای مردانه اسکمی مدل 1302BLCBLC,100,1,اکسسوری مردانه,ساعت مردانه,اسکمی,9500000,گالری آونگ,False,0,clothe
10867511,جاکلیدی مدل سیلیکونی طرح پاندا کد 2,0,0,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,متفرقه,935000,کالا کده,False,0,clothe
9324856,ست نیم تنه و شلوارک زنانه  ورزشی مدل 3101-59,0,0,لباس زنانه,لباس ورزشی زنانه,متفرقه,4289000,تام اسپرت,True,0,clothe
3579308,کتاب یک و دو سه! اثر زهره قایینی انتشارات موسسه پژوهشی تاریخ ادبیات کودکان,76,5,کتاب کودک و نوجوان,,انتشارات مؤسسه پژوهشی تاریخ ادبیات کودکان,320000,خانه کتاب و بازی,False,0,book & stationary & art
6561609,گوشواره زنانه مدل AB147,0,0,اکسسوری زنانه,زیورآلات زنانه,متفرقه,628400,ناز نارین,False,0,clothe
11934470,آینه جیبی خندالو طرح سریال آشنایی با مادر How I Met Your Mother مدل تاشو کد 13787 ,0,0,برس‌ها و تجهیزات آرایشی,برس ها و تجهیزات آرایشی صورت,خندالو,1190000,خندالو,False,0,beauty
9972215,جاکلیدی مدل 04,0,0,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,متفرقه,467500,بتیسا,False,0,clothe
5294805,جاکلیدی طرح مانستر انرژی مدل BLKGRN,0,0,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,متفرقه,320000,گیفتسو,False,0,clothe
4357140,هودی پسرانه طرح مردعنکبوتی کد W142,90,2,پسرانه,لباس پسرانه,متفرقه,989000,نوین کالا,False,0,clothe
8397791,کلاه کپ مردانه دیسکوارد مدل 908,0,0,اکسسوری مردانه,سرپوش مردانه,دیسکوارد,3780000,امیر شاپز,False,0,clothe
